2026-05-19 13:06:56,233 | INFO | [Engine] Sin nuevas convocatorias en este ciclo
2026-05-19 13:14:47,395 | INFO | FastAPI Server starting...
2026-05-19 13:14:47,396 | INFO | BD inicializada en C:\2026 AI EGIOC5\Antigravity JS\proyectos\Proy_03_RadarFondos\backend\radar.db
2026-05-19 13:14:47,397 | INFO | Background Worker started (interval: 600s)
2026-05-19 13:14:47,397 | INFO | [Engine] Iniciando barrido de portales internacionales...
2026-05-19 13:14:48,015 | INFO | ============================================================
2026-05-19 13:14:48,016 | INFO | SCRAPER CORE - INICIANDO BARRIDO
2026-05-19 13:14:48,017 | INFO | ============================================================
2026-05-19 13:14:48,017 | INFO | Scraping GIZ...
2026-05-19 13:14:50,041 | ERROR | Error en scraper GIZ: no such column: externo_id
2026-05-19 13:14:50,041 | INFO | Scraping BID...
2026-05-19 13:14:50,494 | INFO | Scraping PNUD...
2026-05-19 13:14:51,678 | INFO | Scraping USAID...
2026-05-19 13:14:53,574 | INFO | Scraping CAF...
2026-05-19 13:14:54,122 | WARNING | CAF scrap error (https://www.caf.com/es/convocatorias/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /es/convocatorias/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 13:14:54,468 | WARNING | CAF scrap error (https://www.caf.com/en/projects/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /en/projects/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 13:14:54,469 | INFO | ============================================================
2026-05-19 13:14:54,469 | INFO | BARRIDO COMPLETADO: 2 extraidos, 0 nuevos
2026-05-19 13:14:54,469 | INFO | ============================================================
2026-05-19 13:14:54,469 | INFO | [Engine] Sin nuevas convocatorias en este ciclo
2026-05-19 13:14:54,470 | INFO | FastAPI Server stopping...
2026-05-19 13:16:56,236 | INFO | [Engine] Iniciando barrido de portales internacionales...
2026-05-19 13:16:56,238 | INFO | ============================================================
2026-05-19 13:16:56,238 | INFO | SCRAPER CORE - INICIANDO BARRIDO
2026-05-19 13:16:56,238 | INFO | ============================================================
2026-05-19 13:16:56,238 | INFO | Scraping GIZ...
2026-05-19 13:16:57,984 | ERROR | Error en scraper GIZ: no such column: externo_id
2026-05-19 13:16:57,985 | INFO | Scraping BID...
2026-05-19 13:16:58,397 | INFO | Scraping PNUD...
2026-05-19 13:16:59,211 | INFO | Scraping USAID...
2026-05-19 13:17:01,087 | INFO | Scraping CAF...
2026-05-19 13:17:01,628 | WARNING | CAF scrap error (https://www.caf.com/es/convocatorias/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /es/convocatorias/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 13:17:01,981 | WARNING | CAF scrap error (https://www.caf.com/en/projects/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /en/projects/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 13:17:01,981 | INFO | ============================================================
2026-05-19 13:17:01,981 | INFO | BARRIDO COMPLETADO: 2 extraidos, 0 nuevos
2026-05-19 13:17:01,982 | INFO | ============================================================
2026-05-19 13:17:01,982 | INFO | [Engine] Sin nuevas convocatorias en este ciclo
2026-05-19 13:27:01,988 | INFO | [Engine] Iniciando barrido de portales internacionales...
2026-05-19 13:27:01,993 | INFO | ============================================================
2026-05-19 13:27:01,993 | INFO | SCRAPER CORE - INICIANDO BARRIDO
2026-05-19 13:27:01,993 | INFO | ============================================================
2026-05-19 13:27:01,993 | INFO | Scraping GIZ...
2026-05-19 13:27:03,747 | ERROR | Error en scraper GIZ: no such column: externo_id
2026-05-19 13:27:03,748 | INFO | Scraping BID...
2026-05-19 13:27:04,231 | INFO | Scraping PNUD...
2026-05-19 13:27:05,017 | INFO | Scraping USAID...
2026-05-19 13:27:06,071 | INFO | Scraping CAF...
2026-05-19 13:27:06,477 | WARNING | CAF scrap error (https://www.caf.com/es/convocatorias/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /es/convocatorias/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 13:27:06,797 | WARNING | CAF scrap error (https://www.caf.com/en/projects/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /en/projects/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 13:27:06,799 | INFO | ============================================================
2026-05-19 13:27:06,800 | INFO | BARRIDO COMPLETADO: 2 extraidos, 0 nuevos
2026-05-19 13:27:06,800 | INFO | ============================================================
2026-05-19 13:27:06,800 | INFO | [Engine] Sin nuevas convocatorias en este ciclo
2026-05-19 13:37:06,817 | INFO | [Engine] Iniciando barrido de portales internacionales...
2026-05-19 13:37:06,823 | INFO | ============================================================
2026-05-19 13:37:06,823 | INFO | SCRAPER CORE - INICIANDO BARRIDO
2026-05-19 13:37:06,823 | INFO | ============================================================
2026-05-19 13:37:06,824 | INFO | Scraping GIZ...
2026-05-19 13:37:08,626 | ERROR | Error en scraper GIZ: no such column: externo_id
2026-05-19 13:37:08,627 | INFO | Scraping BID...
2026-05-19 13:37:09,188 | INFO | Scraping PNUD...
2026-05-19 13:37:09,989 | INFO | Scraping USAID...
2026-05-19 13:37:11,903 | INFO | Scraping CAF...
2026-05-19 13:37:12,260 | WARNING | CAF scrap error (https://www.caf.com/es/convocatorias/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /es/convocatorias/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 13:37:12,571 | WARNING | CAF scrap error (https://www.caf.com/en/projects/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /en/projects/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 13:37:12,571 | INFO | ============================================================
2026-05-19 13:37:12,572 | INFO | BARRIDO COMPLETADO: 2 extraidos, 0 nuevos
2026-05-19 13:37:12,572 | INFO | ============================================================
2026-05-19 13:37:12,573 | INFO | [Engine] Sin nuevas convocatorias en este ciclo
2026-05-19 13:47:12,586 | INFO | [Engine] Iniciando barrido de portales internacionales...
2026-05-19 13:47:12,588 | INFO | ============================================================
2026-05-19 13:47:12,588 | INFO | SCRAPER CORE - INICIANDO BARRIDO
2026-05-19 13:47:12,589 | INFO | ============================================================
2026-05-19 13:47:12,589 | INFO | Scraping GIZ...
2026-05-19 13:47:14,743 | ERROR | Error en scraper GIZ: no such column: externo_id
2026-05-19 13:47:14,743 | INFO | Scraping BID...
2026-05-19 13:47:15,240 | INFO | Scraping PNUD...
2026-05-19 13:47:16,229 | INFO | Scraping USAID...
2026-05-19 13:47:18,334 | INFO | Scraping CAF...
2026-05-19 13:47:18,793 | WARNING | CAF scrap error (https://www.caf.com/es/convocatorias/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /es/convocatorias/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 13:47:19,123 | WARNING | CAF scrap error (https://www.caf.com/en/projects/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /en/projects/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 13:47:19,123 | INFO | ============================================================
2026-05-19 13:47:19,124 | INFO | BARRIDO COMPLETADO: 2 extraidos, 0 nuevos
2026-05-19 13:47:19,124 | INFO | ============================================================
2026-05-19 13:47:19,124 | INFO | [Engine] Sin nuevas convocatorias en este ciclo
